Format,Traqmate Trackvision,V2
Track,Portland International Raceway
Vehicle,CORRADO
Driver,DJ
Starting Date,2019/08/18
Starting Time,16:53:001
Sample Rate (samps/sec),10
Duration (secs),1952
Elapsed Time,Lat (Degrees),Lon (Degrees),Altitude (meters),Velocity (MPH),Lap
12.5,45.595585,-122.696332,6.0,51.752381,1
12.525,45.595587,-122.69634,6.0,51.798569,1
12.55,45.595588,-122.696347,6.0,51.848687,1
12.575,45.59559,-122.696354,6.0,51.867358,1
12.6,45.595591,-122.696361,6.0,51.873255,1
12.625,45.595593,-122.696368,6.0,51.908632000000004,1
12.65,45.595594,-122.696375,6.0,51.951871,1
12.675,45.595596,-122.696382,6.0,51.988232,1
12.7,45.595598,-122.696389,6.0,52.04916,1
12.725,45.595599,-122.696397,6.0,52.10615700000001,1
12.75,45.595601,-122.696405,6.0,52.163154,1
12.775,45.595602,-122.696412,6.0,52.203445,1
12.8,45.595604,-122.696419,6.0,52.22703,1
12.825,45.595605,-122.696426,6.0,52.245702,1
12.85,45.595607,-122.696433,6.0,52.28795800000001,1
12.875,45.595609,-122.696441,6.0,52.333163,1
12.9,45.59561,-122.696448,6.0,52.375419,1
12.925,45.595612,-122.696455,6.0,52.426520000000004,1
12.95,45.595613,-122.696462,6.0,52.462881,1
12.975,45.595615,-122.696469,6.0,52.4845,1
13.0,45.595617,-122.696477,6.0,53.081354,1
13.025,45.595618,-122.696485,6.0,53.11181800000001,1
13.05,45.59562,-122.696492,6.0,53.158006,1
13.075,45.595621,-122.696499,6.0,53.215003,1
13.1,45.595623,-122.696507,6.0,53.257259,1
13.125,45.595625,-122.696514,6.0,53.289689,1
13.15,45.595626,-122.696521,6.0,53.325066,1
13.175,45.595628,-122.696528,6.0,53.33882400000001,1
13.2,45.595629,-122.696536,6.0,53.33882400000001,1
13.225,45.595631,-122.696543,6.0,53.361427,1
13.25,45.595633,-122.696551,6.0,53.384029,1
13.275,45.595634,-122.696559,6.0,53.378216,1
13.3,45.595636,-122.696566,6.0,53.356902,1
13.325,45.595638,-122.696573,6.0,53.298773000000004,1
13.35,45.595639,-122.69658,6.0,53.250332,1
13.375,45.595641,-122.696588,6.0,53.179608,1
13.4,45.595642,-122.696595,6.0,52.97228,1
13.425,45.595644,-122.696602,6.0,52.74267,1
13.45,45.595646,-122.696609,6.0,52.574095,1
13.475,45.595647,-122.696617,6.0,52.482057,1
13.5,45.595649,-122.696625,6.0,54.249149,1
13.525,45.595651,-122.696633,6.0,54.134828,1
13.55,45.595653,-122.69664,6.0,54.069917,1
13.575,45.595654,-122.696648,6.0,54.034071,1
13.6,45.595656,-122.696655,6.0,53.970129,1
13.625,45.595658,-122.696662,6.0,53.826743,1
13.65,45.595659,-122.69667,6.0,53.62426,1
13.675,45.595661,-122.696677,6.0,53.460529,1
13.7,45.595663,-122.696684,6.0,53.351052,1
13.725,45.595664,-122.696691,6.0,53.2377,1
13.75,45.595666,-122.696698,6.0,53.124349,1
13.775,45.595668,-122.696706,6.0,52.999371,1
13.8,45.595669,-122.696713,6.0,52.886988,1
13.825,45.595671,-122.69672,6.0,52.755228,1
13.85,45.595673,-122.696727,6.0,52.604092,1
13.875,45.595674,-122.696734,6.0,52.427766999999996,1
13.9,45.595676,-122.696742,6.0,52.243691000000005,1
13.925,45.595678,-122.696749,6.0,52.092555,1
13.95,45.595679,-122.696756,6.0,51.941419,1
13.975,45.595681,-122.696763,6.0,51.746686,1
14.0,45.595683,-122.69677,6.0,52.583533,1
14.025,45.595684,-122.696777,6.0,52.400426,1
14.05,45.595686,-122.696784,6.0,52.188254,1
14.075,45.595688,-122.696791,6.0,51.979958,1
14.1,45.595689,-122.696798,6.0,51.75228500000001,1
14.125,45.595691,-122.696806,6.0,51.503299,1
14.15,45.595692,-122.696813,6.0,51.273688,1
14.175,45.595694,-122.69682,6.0,51.037296000000005,1
14.2,45.595696,-122.696826,6.0,50.784434,1
14.225,45.595697,-122.696833,6.0,50.532541,1
14.25,45.595699,-122.69684,6.0,50.280647,1
14.275,45.5957,-122.696847,6.0,50.016159,1
14.3,45.595702,-122.696853,6.0,49.742952,1
14.325,45.595704,-122.69686,6.0,49.47362,1
14.35,45.595705,-122.696867,6.0,49.199444,1
14.375,45.595707,-122.696874,6.0,48.922361,1
14.4,45.595708,-122.69688,6.0,48.653998,1
14.425,45.59571,-122.696887,6.0,48.375947,1
14.45,45.595712,-122.696893,6.0,48.089175999999995,1
14.475,45.595713,-122.6969,6.0,47.804343,1
14.5,45.595715,-122.696907,6.0,49.325527,1
14.525,45.595716,-122.696913,6.0,49.032944,1
14.55,45.595718,-122.69692,6.0,48.728734,1
14.575,45.59572,-122.696927,6.0,48.4284,1
14.6,45.595721,-122.696933,6.0,48.122253,1
14.625,45.595723,-122.69694,6.0,47.81223,1
14.65,45.595724,-122.696946,6.0,47.501239,1
14.675,45.595726,-122.696953,6.0,47.193154,1
14.7,45.595727,-122.696959,6.0,46.887976,1
14.725,45.595729,-122.696966,6.0,46.581828,1
14.75,45.59573,-122.69697,6.0,46.275681,1
14.775,45.595731,-122.696976,6.0,45.996661,1
14.8,45.595733,-122.696983,6.0,45.768019,1
14.825,45.595734,-122.696989,6.0,45.575224,1
14.85,45.595736,-122.696995,6.0,45.417306,1
14.875,45.595737,-122.697001,6.0,45.277796,1
14.9,45.595738,-122.697007,6.0,45.153787,1
14.925,45.59574,-122.697014,6.0,45.040435,1
14.95,45.595741,-122.69702,6.0,44.936772,1
14.975,45.595743,-122.697026,6.0,44.822451,1
15.0,45.595744,-122.69703,6.0,44.309755,1
15.025,45.595745,-122.697036,6.0,44.202216,1
15.05,45.595747,-122.697042,6.0,44.094677,1
15.075,45.595748,-122.697048,6.0,43.983263,1
15.1,45.59575,-122.697054,6.0,43.875724,1
15.125,45.595751,-122.69706,6.0,43.781748,1
15.15,45.595752,-122.697066,6.0,43.688741,1
15.175,45.595754,-122.697072,6.0,43.59089,1
15.2,45.595755,-122.697078,6.0,43.487227,1
15.225,45.595757,-122.697084,6.0,43.388407,1
15.25,45.595758,-122.697089,6.0,43.289587,1
15.275,45.595759,-122.697094,6.0,43.183986,1
15.3,45.595761,-122.6971,6.0,43.085166,1
15.325,45.595762,-122.697106,6.0,42.993128,1
15.35,45.595763,-122.697112,6.0,42.907872,1
15.375,45.595765,-122.697118,6.0,42.822616,1
15.4,45.595766,-122.697124,6.0,42.744142,1
15.425,45.595768,-122.697129,6.0,42.67923100000001,1
15.45,45.595769,-122.697135,6.0,42.61819500000001,1
15.475,45.59577,-122.697141,6.0,42.558128,1
15.5,45.595771,-122.697146,6.0,42.046517,1
15.525,45.595773,-122.697151,6.0,41.994201,1
15.55,45.595774,-122.697157,6.0,41.94382199999999,1
15.575,45.595776,-122.697163,6.0,41.899257,1
15.6,45.595777,-122.697168,6.0,41.854691,1
15.625,45.595778,-122.697174,6.0,41.81399999999999,1
15.65,45.59578,-122.69718,6.0,41.777185,1
15.675,45.595781,-122.697185,6.0,41.779151,1
15.7,45.595783,-122.697191,6.0,41.84597500000001,1
15.725,45.595784,-122.697197,6.0,41.937367,1
15.75,45.595785,-122.697202,6.0,42.028759,1
15.775,45.595787,-122.697208,6.0,42.085756,1
15.8,45.595788,-122.697213,6.0,42.118186,1
15.825,45.595789,-122.697219,6.0,42.138823,1
15.85,45.595791,-122.697225,6.0,42.16339,1
15.875,45.595792,-122.69723,6.0,42.21056,1
15.9,45.595794,-122.697236,6.0,42.291143,1
15.925,45.595795,-122.697242,6.0,42.399241,1
15.95,45.595797,-122.697248,6.0,42.521097000000005,1
15.975,45.595798,-122.697253,6.0,42.628212,1
16.0,45.595799,-122.697259,6.0,41.908113,1
16.025,45.595801,-122.697264,6.0,41.992626,1
16.05,45.595802,-122.69727,6.0,42.085001,1
16.075,45.595804,-122.697276,6.0,42.18720299999999,1
16.1,45.595805,-122.697281,6.0,42.30217999999999,1
16.125,45.595806,-122.697287,6.0,42.423053,1
16.15,45.595808,-122.697293,6.0,42.544909,1
16.175,45.595809,-122.697299,6.0,42.644163,1
16.2,45.595811,-122.697304,6.0,42.727693,1
16.225,45.595812,-122.69731,6.0,42.825964,1
16.25,45.595814,-122.697317,6.0,42.924235,1
16.275,45.595815,-122.697322,6.0,43.002852,1
16.3,45.595817,-122.697328,6.0,43.073607,1
16.325,45.595818,-122.697334,6.0,43.162051000000005,1
16.35,45.59582,-122.69734,6.0,43.227893,1
16.375,45.595821,-122.697346,6.0,43.24853,1
16.4,45.595823,-122.697352,6.0,43.241748,1
16.425,45.595824,-122.697357,6.0,43.276143,1
16.45,45.595825,-122.697363,6.0,43.346898,1
16.475,45.595827,-122.697369,6.0,43.422567,1
16.5,45.595829,-122.697376,3.0,43.811263,1
16.525,45.59583,-122.697382,3.0,43.941964,1
16.55,45.595832,-122.697388,3.0,44.052027,1
16.575,45.595833,-122.697394,3.0,44.134575,1
16.6,45.595835,-122.6974,3.0,44.21024400000001,1
16.625,45.595836,-122.697406,3.0,44.259379,1
16.65,45.595838,-122.697412,3.0,44.325221,1
16.675,45.595839,-122.697418,3.0,44.38909700000001,1
16.7,45.595841,-122.697424,3.0,44.43725,1
16.725,45.595842,-122.69743,3.0,44.457887,1
16.75,45.595844,-122.697437,3.0,44.478523,1
16.775,45.595845,-122.697443,3.0,44.455272,1
16.8,45.595847,-122.697449,3.0,44.39908,1
16.825,45.595848,-122.697455,3.0,44.34967,1
16.85,45.59585,-122.697461,3.0,44.297354,1
16.875,45.595852,-122.697467,3.0,44.168501,1
16.9,45.595853,-122.697473,3.0,43.97570600000001,1
16.925,45.595855,-122.697479,3.0,43.817788,1
16.95,45.595856,-122.697484,3.0,43.712187,1
16.975,45.595858,-122.69749,3.0,43.627899,1
17.0,45.59586,-122.697498,3.0,45.442611,1
17.025,45.595861,-122.697504,3.0,45.364137,1
17.05,45.595863,-122.69751,3.0,45.325384,1
17.075,45.595864,-122.697516,3.0,45.281787,1
17.1,45.595866,-122.697522,3.0,45.18103,1
17.125,45.595868,-122.697528,3.0,45.00858,1
17.15,45.595869,-122.697534,3.0,44.849693,1
17.175,45.595871,-122.697541,3.0,44.72084000000001,1
17.2,45.595872,-122.697547,3.0,44.600706,1
17.225,45.595874,-122.697553,3.0,44.460226999999996,1
17.25,45.595875,-122.697559,3.0,44.319749,1
17.275,45.595877,-122.697565,3.0,44.18314500000001,1
17.3,45.595879,-122.697571,3.0,44.046541,1
17.325,45.59588,-122.697577,3.0,43.872154,1
17.35,45.595882,-122.697582,3.0,43.646418,1
17.375,45.595883,-122.697588,3.0,43.420683,1
17.4,45.595885,-122.697594,3.0,43.207542999999994,1
17.425,45.595887,-122.6976,3.0,42.997309,1
17.45,45.595888,-122.697606,3.0,42.757041,1
17.475,45.59589,-122.697611,3.0,42.509992,1
17.5,45.595891,-122.697618,3.0,44.104709,1
17.525,45.595893,-122.697624,3.0,43.84119,1
17.55,45.595895,-122.69763,3.0,43.544731,1
17.575,45.595896,-122.697635,3.0,43.223083,1
17.6,45.595898,-122.697641,3.0,42.910154,1
17.625,45.595899,-122.697647,3.0,42.585598999999995,1
17.65,45.595901,-122.697653,3.0,42.260075,1
17.675,45.595902,-122.697658,3.0,41.928739,1
17.7,45.595904,-122.697664,3.0,41.613872,1
17.725,45.595906,-122.697669,3.0,41.28737999999999,1
17.75,45.595907,-122.697674,3.0,40.960887,1
17.775,45.595908,-122.697679,3.0,40.625676,1
17.8,45.59591,-122.697685,3.0,40.311778,1
17.825,45.595911,-122.69769,3.0,39.98141,1
17.85,45.595913,-122.697696,3.0,39.64523,1
17.875,45.595914,-122.697701,3.0,39.310018,1
17.9,45.595916,-122.697706,3.0,38.991276,1
17.925,45.595917,-122.697711,3.0,38.658002,1
17.95,45.595918,-122.697717,3.0,38.324728,1
17.975,45.59592,-122.697722,3.0,37.993391,1
18.0,45.595921,-122.697727,3.0,39.39135999999999,1
18.025,45.595923,-122.697732,3.0,39.073587,1
18.05,45.595924,-122.697737,3.0,38.736438,1
18.075,45.595925,-122.697742,3.0,38.400257,1
18.1,45.595927,-122.697747,3.0,38.078609,1
18.125,45.595928,-122.697753,3.0,37.783118,1
18.15,45.59593,-122.697758,3.0,37.473096,1
18.175,45.595931,-122.697763,3.0,37.155323,1
18.2,45.595932,-122.697767,3.0,36.86177,1
18.225,45.595934,-122.697772,3.0,36.601158,1
18.25,45.595935,-122.697775,3.0,36.340545,1
18.275,45.595936,-122.69778,3.0,36.101246,1
18.3,45.595937,-122.697785,3.0,35.878418,1
18.325,45.595939,-122.697789,3.0,35.682716,1
18.35,45.59594,-122.697794,3.0,35.495734,1
18.375,45.595941,-122.697799,3.0,35.310689,1
18.4,45.595943,-122.697803,3.0,35.118863,1
18.425,45.595944,-122.697808,3.0,34.956101,1
18.45,45.595945,-122.697813,3.0,34.819497,1
18.475,45.595947,-122.697817,3.0,34.694519,1
18.5,45.595947,-122.69782,3.0,33.948898,1
18.525,45.595949,-122.697825,3.0,33.836515,1
18.55,45.59595,-122.697829,3.0,33.729944,1
18.575,45.595951,-122.697834,3.0,33.626281,1
18.6,45.595952,-122.697838,3.0,33.51971,1
18.625,45.595954,-122.697843,3.0,33.414109,1
18.65,45.595955,-122.697847,3.0,33.301726,1
18.675,45.595956,-122.697851,3.0,33.19128,1
18.7,45.595957,-122.697856,3.0,33.08471,1
18.725,45.595959,-122.69786,3.0,32.97814,1
18.75,45.595959,-122.697863,3.0,32.87157,1
18.775,45.595961,-122.697867,3.0,32.764031,1
18.8,45.595962,-122.697871,3.0,32.663273,1
18.825,45.595963,-122.697876,3.0,32.559609,1
18.85,45.595965,-122.69788,3.0,32.455946,1
18.875,45.595966,-122.697884,3.0,32.359064,1
18.9,45.595967,-122.697889,3.0,32.253462,1
18.925,45.595968,-122.697893,3.0,32.146892,1
18.95,45.59597,-122.697897,3.0,32.047104,1
18.975,45.595971,-122.697901,3.0,31.957972,1
19.0,45.595972,-122.697904,3.0,31.5754,1
19.025,45.595973,-122.697909,3.0,31.497894,1
19.05,45.595974,-122.697913,3.0,31.434921,1
19.075,45.595976,-122.697917,3.0,31.368072,1
19.1,45.595977,-122.697921,3.0,31.307036,1
19.125,45.595978,-122.697925,3.0,31.257626,1
19.15,45.59598,-122.697929,3.0,31.192716,1
19.175,45.595981,-122.697933,3.0,31.112303000000004,1
19.2,45.595982,-122.697937,3.0,31.060956,1
19.225,45.595984,-122.697941,3.0,31.018328,1
19.25,45.595985,-122.697944,3.0,30.9757,1
19.275,45.595986,-122.697948,3.0,31.096573,1
19.3,45.595988,-122.697952,3.0,31.251841,1
19.325,45.595989,-122.697956,3.0,31.351095,1
19.35,45.595991,-122.69796,3.0,31.426764,1
19.375,45.595992,-122.697964,3.0,31.477865000000005,1
19.4,45.595994,-122.697968,3.0,31.506363,1
19.425,45.595995,-122.697972,3.0,31.496675,1
19.45,45.595997,-122.697976,3.0,31.499623,1
19.475,45.595998,-122.69798,3.0,31.563499,1
19.5,45.595999,-122.697984,3.0,30.908334,1
19.525,45.596001,-122.697987,3.0,30.999726,1
19.55,45.596003,-122.697991,3.0,31.042966000000003,1
19.575,45.596004,-122.697995,3.0,31.048862,1
19.6,45.596006,-122.697999,3.0,31.072446999999997,1
19.625,45.596007,-122.698003,3.0,31.113721,1
19.65,45.596009,-122.698006,3.0,31.154012,1
19.675,45.596011,-122.69801,3.0,31.16777,1
19.7,45.596013,-122.698014,3.0,31.197251,1
19.725,45.596014,-122.698018,3.0,31.257196,1
19.75,45.596017,-122.698023,3.0,31.317142,1
19.775,45.596018,-122.698026,3.0,31.349571,1
19.8,45.59602,-122.69803,3.0,31.372174,1
19.825,45.596022,-122.698034,3.0,31.395759,1
19.85,45.596024,-122.698037,3.0,31.455704,1
19.875,45.596026,-122.698041,3.0,31.522528000000005,1
19.9,45.596028,-122.698044,3.0,31.559871000000005,1
19.925,45.59603,-122.698048,3.0,31.597214000000005,1
19.95,45.596032,-122.698051,3.0,31.631609,1
19.975,45.596034,-122.698055,3.0,31.718088,1
20.0,45.596036,-122.69806,3.0,32.62364,1
20.025,45.596039,-122.698063,3.0,32.669828,1
20.05,45.596041,-122.698067,3.0,32.720929,1
20.075,45.596043,-122.69807,3.0,32.749427,1
20.1,45.596045,-122.698074,3.0,32.791684,1
20.125,45.596047,-122.698077,3.0,32.814286,1
20.15,45.59605,-122.69808,3.0,32.813317,1
20.175,45.596052,-122.698084,3.0,32.820196,1
20.2,45.596054,-122.698087,3.0,32.880142,1
20.225,45.596057,-122.69809,3.0,32.924364,1
20.25,45.59606,-122.698095,3.0,32.968586,1
20.275,45.596062,-122.698098,3.0,32.947272,1
20.3,45.596065,-122.698101,3.0,32.952185,1
20.325,45.596067,-122.698104,3.0,32.989528,1
20.35,45.596069,-122.698107,3.0,33.051439,1
20.375,45.596072,-122.69811,3.0,33.061266,1
20.4,45.596075,-122.698113,3.0,33.044796,1
20.425,45.596077,-122.698116,3.0,33.03317,1
20.45,45.59608,-122.698119,3.0,33.067565,1
20.475,45.596082,-122.698122,3.0,33.119649,1
20.5,45.596086,-122.698126,3.0,34.201445,1
20.525,45.596089,-122.698129,3.0,34.198539,1
20.55,45.596092,-122.698132,3.0,34.187882,1
20.575,45.596094,-122.698134,3.0,34.137503,1
20.6,45.596097,-122.698137,3.0,34.062904,1
20.625,45.5961,-122.698139,3.0,34.050309,1
20.65,45.596103,-122.698142,3.0,33.962146,1
20.675,45.596106,-122.698145,3.0,33.870109,1
20.7,45.596109,-122.698147,3.0,33.883866,1
20.725,45.596112,-122.698149,3.0,33.795704,1
20.75,45.596116,-122.698153,3.0,33.707541,1
20.775,45.596119,-122.698155,3.0,33.664913,1
20.8,45.596122,-122.698157,3.0,33.563187,1
20.825,45.596125,-122.698159,3.0,33.53606,1
20.85,45.596128,-122.698162,3.0,33.590109,1
20.875,45.596131,-122.698164,3.0,33.600919,1
20.9,45.596134,-122.698166,3.0,33.714913,1
20.925,45.596137,-122.698167,3.0,33.66841,1
20.95,45.59614,-122.698169,3.0,33.709684,1
20.975,45.596143,-122.698171,3.0,33.542078,1
21.0,45.596148,-122.698174,3.0,34.950463,1
21.025,45.596151,-122.698176,3.0,34.806109,1
21.05,45.596154,-122.698177,3.0,34.858193,1
21.075,45.596157,-122.698179,3.0,34.979066,1
21.1,45.596161,-122.69818,3.0,35.065544,1
21.125,45.596164,-122.698182,3.0,35.166764,1
21.15,45.596168,-122.698183,3.0,35.226709,1
21.175,45.596171,-122.698185,3.0,35.21799,1
21.2,45.596174,-122.698186,3.0,35.326088,1
21.225,45.596178,-122.698187,3.0,35.384068,1
21.25,45.596181,-122.698189,3.0,35.442047,1
21.275,45.596185,-122.69819,3.0,35.468581,1
21.3,45.596188,-122.698191,3.0,35.499045,1
21.325,45.596192,-122.698192,3.0,35.609108,1
21.35,45.596195,-122.698193,3.0,35.744722,1
21.375,45.596199,-122.698194,3.0,35.840044999999996,1
21.4,45.596202,-122.698195,3.0,35.946178,1
21.425,45.596206,-122.698196,3.0,36.06312,1
21.45,45.59621,-122.698197,3.0,36.20561299999999,1
21.475,45.596213,-122.698197,3.0,36.332383,1
21.5,45.596217,-122.698199,3.0,36.523443,1
21.525,45.596221,-122.698199,3.0,36.626628,1
21.55,45.596225,-122.6982,3.0,36.776982,1
21.575,45.596228,-122.6982,3.0,36.961732,1
21.6,45.596232,-122.698201,3.0,37.086536,1
21.625,45.596236,-122.698201,3.0,37.165153,1
21.65,45.59624,-122.698202,3.0,37.231977,1
21.675,45.596243,-122.698202,3.0,37.279147,1
21.7,45.596247,-122.698202,3.0,37.274303,1
21.725,45.596251,-122.698202,3.0,37.264615,1
21.75,45.596255,-122.698203,3.0,37.254927,1
21.775,45.596259,-122.698203,3.0,37.267702,1
21.8,45.596262,-122.698203,3.0,37.29227,1
21.825,45.596266,-122.698204,3.0,37.28355,1
21.85,45.59627,-122.698204,3.0,37.270956,1
21.875,45.596274,-122.698204,3.0,37.264174000000004,1
21.9,45.596277,-122.698204,3.0,37.261267,1
21.925,45.596281,-122.698204,3.0,37.223483,1
21.95,45.596285,-122.698204,3.0,37.214764,1
21.975,45.596288,-122.698204,3.0,37.183762,1
22.0,45.596293,-122.698205,3.0,38.339236,1
22.025,45.596297,-122.698205,3.0,38.327611,1
22.05,45.596301,-122.698205,3.0,38.312109,1
22.075,45.596305,-122.698205,3.0,38.276263,1
22.1,45.596309,-122.698205,3.0,38.276263,1
22.125,45.596313,-122.698206,3.0,38.274325,1
22.15,45.596316,-122.698206,3.0,38.215227,1
22.175,45.59632,-122.698206,3.0,38.162911,1
22.2,45.596324,-122.698207,3.0,38.119314,1
22.225,45.596328,-122.698207,3.0,38.070873,1
22.25,45.596332,-122.698208,3.0,38.022432,1
22.275,45.596335,-122.698208,3.0,38.003056,1
22.3,45.596339,-122.698209,3.0,38.030572,1
22.325,45.596343,-122.69821,3.0,38.041381,1
22.35,45.596347,-122.69821,3.0,38.0346,1
22.375,45.596351,-122.698211,3.0,38.026849,1
22.4,45.596354,-122.698212,3.0,38.044538,1
22.425,45.596358,-122.698213,3.0,38.05829599999999,1
22.45,45.596362,-122.698214,3.0,38.028262,1
22.475,45.596366,-122.698215,3.0,37.978853,1
22.5,45.596369,-122.698216,3.0,38.086266,1
22.525,45.596373,-122.698217,3.0,38.077547,1
22.55,45.596377,-122.698219,3.0,38.064952,1
22.575,45.596381,-122.69822,3.0,38.047514,1
22.6,45.596384,-122.698222,3.0,38.078959999999995,1
22.625,45.596388,-122.698223,3.0,38.102545,1
22.65,45.596392,-122.698225,3.0,38.102545,1
22.675,45.596395,-122.698226,3.0,38.084138,1
22.7,45.596399,-122.698228,3.0,38.060886,1
22.725,45.596402,-122.69823,3.0,38.070713,1
22.75,45.596406,-122.698231,3.0,38.08054,1
22.775,45.59641,-122.698233,3.0,38.089385,1
22.8,45.596414,-122.698235,3.0,38.090367,1
22.825,45.596417,-122.698237,3.0,38.125745,1
22.85,45.596421,-122.698239,3.0,38.174881,1
22.875,45.596424,-122.698241,3.0,38.201414,1
22.9,45.596428,-122.698244,3.0,38.236791,1
22.925,45.596431,-122.698246,3.0,38.304598,1
22.95,45.596435,-122.698248,3.0,38.33801,1
22.975,45.596438,-122.69825,3.0,38.335104,1
23.0,45.596442,-122.698253,3.0,38.406085,1
23.025,45.596445,-122.698255,3.0,38.400272,1
23.05,45.596449,-122.698258,3.0,38.397366,1
23.075,45.596452,-122.69826,3.0,38.381865,1
23.1,45.596456,-122.698263,3.0,38.348925,1
23.125,45.596459,-122.698265,3.0,38.324704,1
23.15,45.596462,-122.698268,3.0,38.299515,1
23.175,45.596466,-122.698271,3.0,38.273357000000004,1
23.2,45.596469,-122.698274,3.0,38.261731,1
23.225,45.596472,-122.698277,3.0,38.232667,1
23.25,45.596476,-122.69828,3.0,38.203602,1
23.275,45.59648,-122.698283,3.0,38.15903600000001,1
23.3,45.596483,-122.698286,3.0,38.168863,1
23.325,45.596486,-122.698289,3.0,38.205224,1
23.35,45.596489,-122.698292,3.0,38.224878,1
23.375,45.596492,-122.698295,3.0,38.212283,1
23.4,45.596495,-122.698299,3.0,38.217197000000006,1
23.425,45.596498,-122.698302,3.0,38.201696000000005,1
23.45,45.596501,-122.698305,3.0,38.183288,1
23.475,45.596504,-122.698309,3.0,38.151317,1
23.5,45.596508,-122.698313,3.0,39.264546,1
23.525,45.596511,-122.698317,3.0,39.29501,1
23.55,45.596514,-122.69832,3.0,39.304837,1
23.575,45.596517,-122.698324,3.0,39.316629,1
23.6,45.59652,-122.698328,3.0,39.345128,1
23.625,45.596523,-122.698332,3.0,39.384436,1
23.65,45.596525,-122.698336,3.0,39.356341,1
23.675,45.596528,-122.69834,3.0,39.344715,1
23.7,45.596531,-122.698344,3.0,39.367317,1
23.725,45.596534,-122.698348,3.0,39.439055,1
23.75,45.596536,-122.698352,3.0,39.510793,1
23.775,45.596539,-122.698357,3.0,39.591375,1
23.8,45.596542,-122.698361,3.0,39.72011,1
23.825,45.596544,-122.698365,3.0,39.864569,1
23.85,45.596547,-122.69837,3.0,39.951047,1
23.875,45.596549,-122.698374,3.0,39.984459,1
23.9,45.596552,-122.698379,3.0,40.073885999999995,1
23.925,45.596554,-122.698384,3.0,40.164295,1
23.95,45.596556,-122.698388,3.0,40.222275,1
23.975,45.596559,-122.698393,3.0,40.288117,1
24.0,45.596561,-122.698397,3.0,39.827254,1
24.025,45.596563,-122.698402,3.0,39.939283,1
24.05,45.596565,-122.698407,3.0,39.998246,1
24.075,45.596567,-122.698412,3.0,40.072932,1
24.1,45.59657,-122.698417,3.0,40.168254,1
24.125,45.596572,-122.698422,3.0,40.284214,1
24.15,45.596574,-122.698427,3.0,40.365779,1
24.175,45.596576,-122.698432,3.0,40.510238,1
24.2,45.596577,-122.698437,3.0,40.680246,1
24.225,45.596579,-122.698442,3.0,40.864013,1
24.25,45.596582,-122.698448,3.0,41.04778,1
24.275,45.596584,-122.698454,3.0,41.216806,1
24.3,45.596586,-122.698459,3.0,41.361265,1
24.325,45.596587,-122.698464,3.0,41.45756999999999,1
24.35,45.596589,-122.69847,3.0,41.592202,1
24.375,45.596591,-122.698475,3.0,41.728798,1
24.4,45.596592,-122.698481,3.0,41.817242,1
24.425,45.596594,-122.698487,3.0,41.934185,1
24.45,45.596595,-122.698492,3.0,42.139571,1
24.475,45.596597,-122.698498,3.0,42.285995,1
24.5,45.596599,-122.698505,3.0,42.706154000000005,1
24.525,45.5966,-122.69851,3.0,42.934143,1
24.55,45.596602,-122.698516,3.0,43.183751,1
24.575,45.596603,-122.698522,3.0,43.347864,1
24.6,45.596604,-122.698528,3.0,43.475616,1
24.625,45.596606,-122.698534,3.0,43.61909200000001,1
24.65,45.596607,-122.69854,3.0,43.724242,1
24.675,45.596608,-122.698546,3.0,43.809738,1
24.7,45.596609,-122.698552,3.0,44.026917,1
24.725,45.596611,-122.698558,3.0,44.186116,1
24.75,45.596612,-122.698565,3.0,44.345315,1
24.775,45.596613,-122.698572,3.0,44.676488,1
